,code,l,L,circuit_type,decoder,noise_model,n_cycles,which_detectors,error_rates,n_errorsamples,n_fail_cutoff,p,n_shots,n_fails,dec_time_per_shot
1710,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00022,100000,0,1.448265292e-05
1711,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.0006,100000,0,1.786525895e-05
1712,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00167,100000,5,2.230046502e-05
1713,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00464,100000,406,3.606684943e-05
1714,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.01292,5674,1000,9.702520867113148e-05
1715,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.03594,1977,1000,0.0002748971117855
1716,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.1,1991,1000,0.0003552744821697
1717,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,1e-05,10000,0,0.0019192588406
1718,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,3e-05,10000,0,0.0053718446159
1719,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,8e-05,10000,0,0.0139365400661
1720,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00022,10000,0,0.0350811277177
1721,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.0006,10000,1,0.0928440572645
1722,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,1e-05,1000000,0,9.878581697e-06
1723,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,3e-05,1000000,0,9.861837246e-06
1724,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,8e-05,1000000,0,9.688490286e-06
1725,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.00022,1000000,1,1.0304818043e-05
1726,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.0006,1000000,13,1.1758375773e-05
1727,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.00167,1000000,302,1.440337036e-05
1728,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.00464,144906,1000,1.7868420810732474e-05
1729,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.01292,10286,1000,2.5322227882558817e-05
1730,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.03594,2229,1000,4.42560556303275e-05
1731,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.1,2003,1000,6.036509685471792e-05
1732,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,1e-05,1000000,0,9.655127055e-06
1733,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,3e-05,1000000,0,9.821734084e-06
1734,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,8e-05,1000000,0,1.1136844278e-05
1735,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,1e-05,10000,0,0.0016522515827
1736,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,3e-05,10000,0,0.003982449092
1737,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,8e-05,10000,0,0.0128342592256
1738,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00022,10000,1,0.034840383736
1739,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.0006,10000,1,0.0846712564889
1740,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00167,10000,15,0.1690742109379
1741,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00464,10000,538,0.2855706342561
1742,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.01292,1407,1000,0.3668329241229566
1743,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.03594,1030,1000,0.317226519545631
1744,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.1,1027,1000,0.3494612261246348
1745,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,1e-05,10000,0,0.0020439536099
1746,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,3e-05,10000,0,0.0045050530147
1747,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,8e-05,10000,0,0.0135532450923
1748,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00022,10000,0,0.0341852017046
1749,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.0006,10000,2,0.087900026337
1750,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,1e-05,100000,0,0.00142404394032
1751,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,3e-05,100000,0,0.00482250666604
1752,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,8e-05,100000,0,0.01360104200193
1753,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,0.00022,100000,0,0.03738342807821
1754,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.005,100,7,0.32643583967
1755,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,7,0.3470369285199999
1756,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,12,0.34457814747
1757,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,28,0.36024068162
1758,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,41,0.3604760948
1759,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,38,0.36642143735
1760,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.01,100,38,0.36665942706
1761,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,53,0.3808362284
1762,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,66,0.37207249339
1763,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,71,0.37482009721
1764,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.005,100,3,0.25952622536
1765,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,10,0.26423996886
1766,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,13,0.27491922342
1767,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,32,0.2812566582699999
1768,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,29,0.29527127848
1769,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,47,0.29353667596
1770,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.01,100,49,0.2943948798299999
1771,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,45,0.30077135739
1772,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,56,0.3052710265
1773,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,67,0.31545239113
1774,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,1e-05,1000000,0,9.228523771e-06
1775,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,3e-05,1000000,0,9.391284884e-06
1776,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,8e-05,1000000,0,9.672168062e-06
1777,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.00022,1000000,3,1.0861167568e-05
1778,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.0006,1000000,21,1.1674165363e-05
1779,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,1e-05,1000000,0,9.02212226e-06
1780,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,3e-05,1000000,0,8.764625125e-06
1781,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,8e-05,1000000,0,9.289159739e-06
1782,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.00022,1000000,2,1.0525020747e-05
1783,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.0006,1000000,13,1.2487133577e-05
1784,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.005,100,8,0.2239051059099999
1785,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.0058,100,21,0.25463467057
1786,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.0067,100,26,0.27613995016
1787,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.0075,100,25,0.26323839185
1788,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.0083,100,42,0.27772956836
1789,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.0092,100,47,0.29419253776
1790,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.01,100,60,0.30146833096
1791,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.0108,100,63,0.30199814781
1792,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.0117,100,76,0.32125423531
1793,lcs,2,5,xz_sep_naive,bposd_msl_25_CS_25_0,cli,5,1,threshold,100,100,0.0125,100,69,0.33641541387
1794,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,1e-05,1000000,0,9.664464423e-06
1795,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,3e-05,1000000,0,9.77411557e-06
1796,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,8e-05,1000000,0,1.1001076733e-05
1797,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.005,100,5,0.29379774672
1798,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,13,0.32158238168
1799,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,14,0.28724416751
1800,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,23,0.28854206409
1801,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,25,0.28656785241
1802,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,34,0.29490846934
1803,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.01,100,44,0.29958041412
1804,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,49,0.2904710887
1805,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,61,0.29829739842
1806,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,70,0.30140869336
1807,lcs,2,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,1e-05,1000000,0,0.000102654995588
1808,lcs,2,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,3e-05,1000000,0,0.000281554906069
1809,lcs,2,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,8e-05,1000000,3,0.0007494047709839
1810,lcs,2,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,0.00022,1000000,23,0.0020972246415729
1811,lcs,2,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,0.0006,1000000,171,0.005475813541682
1812,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,1e-05,100000,0,0.00155307704099
1813,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,3e-05,100000,0,0.00446230555077
1814,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,8e-05,100000,0,0.01193582693713
1815,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,0.00022,100000,0,0.03247778122937
1816,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,0.0006,100000,7,0.08287106890471
1817,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,1e-05,1000000,0,9.419914612e-06
1818,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,3e-05,1000000,1,9.317156328e-06
1819,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,8e-05,1000000,6,9.667185694e-06
1820,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,0.00022,1000000,42,9.653154758e-06
1821,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,0.0006,1000000,269,9.992812722e-06
1822,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.005,100,11,0.35998514693
1823,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,12,0.37210950793
1824,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,24,0.38211013875
1825,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,20,0.38667209276
1826,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,25,0.39924948144
1827,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,35,0.40382008158
1828,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.01,100,38,0.40665838461
1829,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,49,0.40953354531
1830,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,59,0.40462306293
1831,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,65,0.41990712716
1832,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,1e-05,100000,0,9.94678852e-06
1833,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,3e-05,100000,0,1.049241931e-05
1834,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,8e-05,100000,0,1.178580268e-05
1835,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00022,100000,0,1.447378605e-05
1836,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.0006,100000,0,1.7935854849999998e-05
1837,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00167,100000,7,2.209328617e-05
1838,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00464,100000,394,4.040634728e-05
1839,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.01292,5500,1000,9.909461818181818e-05
1840,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.03594,1966,1000,0.0002421921688708
1841,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.1,1955,1000,0.000357356087468
1842,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,1e-05,100000,0,1.090783125e-05
1843,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,3e-05,100000,0,1.149898977e-05
1844,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,8e-05,100000,0,1.569445662e-05
1845,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00022,100000,0,1.632264285e-05
1846,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.0006,100000,0,2.080186012e-05
1847,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00167,100000,3,2.389006885e-05
1848,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00464,100000,384,3.832942112e-05
1849,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.01292,5781,1000,0.0001098570124545
1850,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.03594,1919,1000,0.0002514050307451
1851,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.1,1924,1000,0.0003802503669438
1852,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,1e-05,1000000,0,1.0228373241e-05
1853,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,3e-05,1000000,0,1.0169572046e-05
1854,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,8e-05,1000000,0,8.050924238e-06
1855,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.005,100,8,0.23980446228
1856,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,6,0.2343000719
1857,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,14,0.24827776816
1858,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,27,0.25672305628
1859,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,29,0.2592584062
1860,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,31,0.25471431732
1861,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.01,100,56,0.2579253529
1862,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,57,0.27534024426
1863,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,65,0.2716547878
1864,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,70,0.27951860371
1865,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,1e-05,100000,0,0.0014491256927
1866,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,3e-05,100000,0,0.00465982411374
1867,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,8e-05,100000,0,0.01326143794302
1868,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,0.00022,100000,0,0.0375375478632
1869,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.005,100,2,0.26154376785
1870,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,7,0.28172828383
1871,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,17,0.2870671562099999
1872,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,26,0.2909960185
1873,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,25,0.2988050400699999
1874,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,39,0.30257770806
1875,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.01,100,42,0.30149618646
1876,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,53,0.30616274873
1877,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,66,0.31763211604
1878,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,66,0.31200357829
1879,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,1e-05,10000,0,0.0015407196802999
1880,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,3e-05,10000,0,0.0053394750293
1881,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,8e-05,10000,0,0.0122399412418
1882,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00022,10000,0,0.0371577940346
1883,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.0006,10000,0,0.0925206576444
1884,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,1e-05,1000000,0,8.846148288e-06
1885,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,3e-05,1000000,1,8.707273293000001e-06
1886,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,8e-05,1000000,3,9.136092261e-06
1887,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,0.00022,1000000,35,9.143025957e-06
1888,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,0.0006,1000000,305,9.81310828e-06
1889,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,1e-05,100000,0,0.00126062687289
1890,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,3e-05,100000,0,0.0047465545619099
1891,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,8e-05,100000,0,0.0133245108656
1892,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,0.00022,100000,0,0.03877042940144
1903,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,1e-05,1000000,0,9.671366108e-06
1904,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,3e-05,1000000,0,9.715464997e-06
1905,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,8e-05,1000000,0,9.966417578e-06
1906,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.00022,1000000,1,1.0693598056e-05
1907,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.0006,1000000,18,1.1980210798e-05
1908,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.005,100,6,0.27542546308
1909,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.0058,100,6,0.28014074729
1910,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.0067,100,14,0.28132438594
1911,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.0075,100,17,0.2914362347599999
1912,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.0083,100,17,0.3095832771
1913,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.0092,100,36,0.29834850456
1914,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.01,100,24,0.2991653085899999
1915,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.0108,100,40,0.31331183011
1916,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.0117,100,48,0.31702419865
1917,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cl,5,1,threshold,100,1000,0.0125,100,52,0.31112081518
1918,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.005,100,11,0.24393453451
1919,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,13,0.2429152404099999
1920,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,22,0.24879031897
1921,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,23,0.26578679071
1922,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,26,0.26369924169
1923,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,45,0.28037690601
1924,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.01,100,58,0.28237252291
1925,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,62,0.28324213007
1926,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,68,0.31089073715
1927,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,69,0.30112625998
1938,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,1e-05,1000000,0,1.758634179e-05
1939,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,3e-05,1000000,1,2.5545108966e-05
1940,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,8e-05,1000000,28,4.4364424779e-05
1941,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,0.00022,1000000,144,9.8900117552e-05
1942,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,logsweep,1000000,1000,0.0006,1000000,745,0.0002409469728729
